"accession","reference_length","covered_bases","reads_aligned","mean_coverage","RPKMF","sequence_name","taxid","kingdom","phylum","class","order","family","genus","species","subspecies","strain","sample_ID","total_filtered_reads_in_sample"
"D10032.1",8507,4601,12004,213.94447,368.939,"Baboon endogenous virus strain M7 proviral DNA, complete genome",11764,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Gammaretrovirus","Baboon endogenous virus","Baboon endogenous virus strain M7","Baboon endogenous virus strain M7","NGS_4T",3824684
"EF059923.1",2359,138,1,0.062471706,0.110835,"Human rotavirus G9 strain CAU 202 VP4 gene, complete cds",42567,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Rotavirus G9","Rotavirus G9","NGS_4T",3824684
"EU030001.1",8406,298,1,0.14656007,0.0311039,"RD114 retrovirus isolate SC3C, complete genome",11834,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Gammaretrovirus","RD114 retrovirus","unclassified RD114 retrovirus subspecies/strain","unclassified RD114 retrovirus strain","NGS_4T",3824684
"FJ361201.1",3267,150,1,0.048123196,0.0800305,"Rotavirus A strain 116E/AG segment 1 viral protein 1 (VP1) gene, complete cds",638299,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Rotavirus A strain 116E/AG","Rotavirus A strain 116E/AG","NGS_4T",3824684
"FJ810126.1",5759,195,2,0.053485468,0.0908003,"Culex pipiens densovirus, complete genome",185638,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Protoambidensovirus","Dipteran protoambidensovirus 1","Culex pipiens densovirus","Culex pipiens densovirus","NGS_4T",3824684
"FJ973560.1",4958,150,1,0.031198002,0.0527349,"Human bocavirus 2b NI strain HBoV2B-NI-213, complete genome",1511881,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Bocaparvovirus","Primate bocaparvovirus 2","Human bocavirus 2b NI","Human bocavirus 2b NI","NGS_4T",3824684
"FN824512.2",45480,186,1,0.0435032,0.00574889,"Pigeon adenovirus 1 complete genome, strain IDA4",764030,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Aviadenovirus","Pigeon aviadenovirus A","Pigeon adenovirus 1","Pigeon adenovirus 1","NGS_4T",3824684
"GU452720.1",3893,525,13,0.45952445,0.873099,"Mosquito densovirus BR/07, complete genome",945962,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Brevidensovirus","Mosquito densovirus BR/07","unclassified Mosquito densovirus BR/07 subspecies/strain","unclassified Mosquito densovirus BR/07 strain","NGS_4T",3824684
"GU937877.1",3302,150,1,0.047588833,0.0791822,"Caprine rotavirus A strain GO34 RNA-dependent RNA polymerase (VP1) gene, complete cds",204932,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Caprine rotavirus A","Caprine rotavirus A","NGS_4T",3824684
"GU937881.1",1356,231,2,0.2968491,0.385633,"Caprine rotavirus A strain GO34 VP6 protein (VP6) gene, complete cds",204932,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Caprine rotavirus A","Caprine rotavirus A","NGS_4T",3824684
"HM189303.1",2224,168,2,0.13259402,0.235125,"Influenza A virus (A/swine/Guangdong/1/2010(H1N1)) segment 3 polymerase PA (PA) gene, complete cds",762299,"Viruses","Negarnaviricota","Insthoviricetes","Articulavirales","Orthomyxoviridae","Alphainfluenzavirus","Influenza A virus","Influenza A virus (A/swine/Guangdong/1/2010(H1N1))","Influenza A virus (A/swine/Guangdong/1/2010(H1N1))","NGS_4T",3824684
"J02226.1",5130,1328,209,6.282329,10.6521,"JC virus complete genome",10632,"Viruses","Cossaviricota","Papovaviricetes","Sepolyvirales","Polyomaviridae","Betapolyomavirus","Betapolyomavirus secuhominis","JC polyomavirus","JC polyomavirus","NGS_4T",3824684
"JF304767.1",7664,117,16,2.4089699,0.545844,"Saimiri sciureus papillomavirus type 3 isolate Mac2167.2, complete genome",990306,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Dyoomikronpapillomavirus","Dyoomikronpapillomavirus 1","Saimiri sciureus papillomavirus 3","Saimiri sciureus papillomavirus 3","NGS_4T",3824684
"JX195074.1",3302,150,1,0.047588833,0.0791822,"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 1, complete sequence",1307163,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8","Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8","NGS_4T",3824684
"JX195078.1",1356,136,1,0.112769485,0.192817,"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 6, complete sequence",1307163,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8","Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8","NGS_4T",3824684
"JX195081.1",1059,150,1,0.1650165,0.246893,"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 8, complete sequence",1307163,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8","Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8","NGS_4T",3824684
"JX195082.1",1074,150,1,0.16233766,0.243445,"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 7, complete sequence",1307163,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8","Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8","NGS_4T",3824684
"KC617868.1",3780,3780,14589,563.71765,1009.11,"Parvovirus NIH-CQV putative 15-kDa protein, putative replication associated protein (rep), and putative capsid protein (cap) genes, complete cds",1341019,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","unclassified Parvoviridae genus","Parvovirus NIH-CQV","unclassified Parvovirus NIH-CQV subspecies/strain","unclassified Parvovirus NIH-CQV strain","NGS_4T",3824684
"KC782516.2",1066,300,22,3.6026201,5.39597,"Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP3 (NSP3) gene, complete cds",1349389,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Rotavirus A human-wt/USA/LB1562/2010/G9P4","Rotavirus A human-wt/USA/LB1562/2010/G9P4","NGS_4T",3824684
"KC782520.2",2687,450,3,0.17737485,0.291916,"Rotavirus A human-wt/USA/LB1562/2010/G9P4 VP2 (VP2) gene, complete cds",1349389,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Rotavirus A human-wt/USA/LB1562/2010/G9P4","Rotavirus A human-wt/USA/LB1562/2010/G9P4","NGS_4T",3824684
"KF703446.1",127320,193,0,0.010018086,0,"Retroperitoneal fibromatosis-associated herpesvirus isolate RFHVMnM78114, complete genome",111469,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Rhadinovirus","Macacine gammaherpesvirus 8","Retroperitoneal fibromatosis-associated herpesvirus","Retroperitoneal fibromatosis-associated herpesvirus","NGS_4T",3824684
"KJ541759.1",33452,213,32,0.16590595,0.250111,"Ball python nidovirus strain 07-53, complete genome",1986118,"Viruses","Pisuviricota","Pisoniviricetes","Nidovirales","Tobaniviridae","Pregotovirus","Ball python nidovirus 1","unclassified Ball python nidovirus 1 subspecies/strain","unclassified Ball python nidovirus 1 strain","NGS_4T",3824684
"KM269482.1",7875,186,5,0.18045308,0.166006,"Encephalomyocarditis virus strain ATCC VR-129B, complete genome",12104,"Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Cardiovirus","Cardiovirus A","Encephalomyocarditis virus","Encephalomyocarditis virus","NGS_4T",3824684
"KM496323.1",4746,300,64,2.0887728,3.52579,"Bovine polyomavirus 1 isolate 1S5, complete genome",1561702,"Viruses","Cossaviricota","Papovaviricetes","Sepolyvirales","Polyomaviridae","Epsilonpolyomavirus","Epsilonpolyomavirus bovis","Bovine polyomavirus 1","Bovine polyomavirus 1","NGS_4T",3824684
"KT149397.1",2985,2225,657,34.06843,57.5474,"Circovirus-like genome DCCV-4, complete genome",1788444,"Viruses","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","unclassified Circoviridae genus","Circovirus-like genome DCCV-4","unclassified Circovirus-like genome DCCV-4 subspecies/strain","unclassified Circovirus-like genome DCCV-4 strain","NGS_4T",3824684
"KT149406.1",2433,2385,1169,78.26369,125.625,"Circovirus-like genome DCCV-13, complete genome",1788441,"Viruses","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","unclassified Circoviridae genus","Circovirus-like genome DCCV-13","unclassified Circovirus-like genome DCCV-13 subspecies/strain","unclassified Circovirus-like genome DCCV-13 strain","NGS_4T",3824684
"KU172423.1",5254,1960,662,17.231388,32.9437,"Bovine hokovirus 2 strain bovine hokovirus 2 strain BS-S13 nonstructural protein (NS1), minor capsid protein (VP1), and major capsid protein (VP2) genes, complete cds",1096141,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Tetraparvovirus","Ungulate tetraparvovirus 1","Bovine hokovirus 2","Bovine hokovirus 2","NGS_4T",3824684
"KU351741.1",137448,201,0,0.021347726,0,"Macaca nemestrina herpesvirus 7, complete genome",1846169,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Roseolovirus","Macacine betaherpesvirus 9","Macaca nemestrina herpesvirus 7","Macaca nemestrina herpesvirus 7","NGS_4T",3824684
"KU605777.1",8126,171,36,0.6552156,1.15832,"Simian retrovirus 8 strain SRV8/SUZ/2012, complete genome",1904439,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Betaretrovirus","Simian retrovirus 8","unclassified Simian retrovirus 8 subspecies/strain","unclassified Simian retrovirus 8 strain","NGS_4T",3824684
"KU727766.1",5166,300,2,0.059808612,0.101223,"Parus major densovirus isolate PmDNV-JL, complete genome",1907771,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","unclassified Parvoviridae genus","Parus major densovirus","unclassified Parus major densovirus subspecies/strain","unclassified Parus major densovirus strain","NGS_4T",3824684
"KU749309.1",203453,158,0,0.012469073,0,"Raccoonpox virus strain 85A, complete genome",10256,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Raccoonpox virus","unclassified Raccoonpox virus subspecies/strain","unclassified Raccoonpox virus strain","NGS_4T",3824684
"KU749311.1",217124,308,11,0.16257247,0.0132461,"Volepox virus strain CA, complete genome",28874,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Volepox virus","unclassified Volepox virus subspecies/strain","unclassified Volepox virus strain","NGS_4T",3824684
"KU936049.1",137452,1737,315,0.57028306,0.599189,"Bubaline alphaherpesvirus 1 strain b6, complete genome",202910,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Bubaline alphaherpesvirus 1","unclassified Bubaline alphaherpesvirus 1 subspecies/strain","unclassified Bubaline alphaherpesvirus 1 strain","NGS_4T",3824684
"KY040274.1",192183,274,0,0.0050043482,0,"Molluscum contagiosum virus subtype 2 isolate Madrid 2016_1, complete genome",10281,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Molluscipoxvirus","Molluscum contagiosum virus","Molluscum contagiosum virus subtype 2","Molluscum contagiosum virus subtype 2","NGS_4T",3824684
"KY040275.1",188253,594,1,0.052072536,0.00138887,"Molluscum contagiosum virus subtype 1 isolate Madrid 2016_3, complete genome",10280,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Molluscipoxvirus","Molluscum contagiosum virus","Molluscum contagiosum virus subtype 1","Molluscum contagiosum virus subtype 1","NGS_4T",3824684
"KY215944.1",135301,314,0,0.032082632,0,"Bovine alphaherpesvirus 1 isolate 216 II, complete genome",10320,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Bovine alphaherpesvirus 1","unclassified Bovine alphaherpesvirus 1 subspecies/strain","unclassified Bovine alphaherpesvirus 1 strain","NGS_4T",3824684
"KY385637.1",147346,195,1,0.003974293,0.00177446,"Ateline alphaherpesvirus 1 isolate Lennette, complete genome",35243,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Ateline alphaherpesvirus 1","unclassified Ateline alphaherpesvirus 1 subspecies/strain","unclassified Ateline alphaherpesvirus 1 strain","NGS_4T",3824684
"KY484771.1",8673,556,82,1.4417459,2.472,"Porcine endogenous retrovirus A gag-pol polyprotein and env protein genes, complete cds",194958,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Gammaretrovirus","Porcine type-C oncovirus","Porcine endogenous retrovirus A","Porcine endogenous retrovirus A","NGS_4T",3824684
"KY490071.1",235397,150,1,0.0006376277,0.00111072,"Human betaherpesvirus 5 strain HANChild1, complete genome",10359,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Cytomegalovirus","Human betaherpesvirus 5","unclassified Human betaherpesvirus 5 subspecies/strain","unclassified Human betaherpesvirus 5 strain","NGS_4T",3824684
"KY549446.1",137712,560,0,0.052085605,0,"Bovine alphaherpesvirus 5 strain ISO 97/45, complete genome",35244,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Bovine alphaherpesvirus 5","unclassified Bovine alphaherpesvirus 5 subspecies/strain","unclassified Bovine alphaherpesvirus 5 strain","NGS_4T",3824684
"LT594108.1",151216,78762,83098,83.13615,143.68,"Human herpesvirus 1 isolate 1319_2005 genome assembly, complete genome: monopartite",10298,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Human alphaherpesvirus 1","unclassified Human alphaherpesvirus 1 subspecies/strain","unclassified Human alphaherpesvirus 1 strain","NGS_4T",3824684
"M20219.1",7937,643,121,2.257609,3.98596,"Bovine papillomavirus type 2, complete genome",2758382,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Deltapapillomavirus","Deltapapillomavirus 4","Bos taurus papillomavirus 2","Bos taurus papillomavirus 2","NGS_4T",3824684
"M32690.1",8482,148,10,0.17594816,0.308252,"Bovine immunodeficiency-like virus, complete proviral genome",11657,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Lentivirus","Bovine immunodeficiency virus","unclassified Bovine immunodeficiency virus subspecies/strain","unclassified Bovine immunodeficiency virus strain","NGS_4T",3824684
"MF118167.1",3925,671,11,0.4368212,0.732753,"Human fecal virus Jorvi2, complete genome",2017081,"Viruses","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","unclassified Circoviridae genus","Human fecal virus Jorvi2","unclassified Human fecal virus Jorvi2 subspecies/strain","unclassified Human fecal virus Jorvi2 strain","NGS_4T",3824684
"MF694106.1",2233,150,3,0.21603456,0.351267,"Influenza A virus (A/black-headed gull/Netherlands/1/2016(H16N3)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds",2028508,"Viruses","Negarnaviricota","Insthoviricetes","Articulavirales","Orthomyxoviridae","Alphainfluenzavirus","Influenza A virus","Influenza A virus (A/black-headed gull/Netherlands/1/2016(H16N3))","Influenza A virus (A/black-headed gull/Netherlands/1/2016(H16N3))","NGS_4T",3824684
"MF898328.1",125095,137,0,0.007395254,0,"Human alphaherpesvirus 3 strain Baike, complete genome",10335,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Human alphaherpesvirus 3","unclassified Human alphaherpesvirus 3 subspecies/strain","unclassified Human alphaherpesvirus 3 strain","NGS_4T",3824684
"MG712775.1",44454,103,0,0.094980136,0,"Fowl adenovirus 8b isolate SD1356, complete genome",586029,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Aviadenovirus","Fowl aviadenovirus E","Fowl adenovirus 8b","Fowl adenovirus 8b","NGS_4T",3824684
"MG972981.1",5759,516,711,16.58531,32.2795,"Ungulate copiparvovirus 1 strain QQHE16, complete genome",1511889,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Copiparvovirus","Ungulate copiparvovirus 1","unclassified Ungulate copiparvovirus 1 subspecies/strain","unclassified Ungulate copiparvovirus 1 strain","NGS_4T",3824684
"MH036942.1",138199,411,0,0.02863476,0,"Cervid alphaherpesvirus 1 strain Anlier, complete genome",79891,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Cervid alphaherpesvirus 1","unclassified Cervid alphaherpesvirus 1 subspecies/strain","unclassified Cervid alphaherpesvirus 1 strain","NGS_4T",3824684
"MH036943.1",142633,558,2,0.1123713,0.00366619,"Cervid alphaherpesvirus 2 strain Norway, complete genome",365327,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Cervid alphaherpesvirus 2","unclassified Cervid alphaherpesvirus 2 subspecies/strain","unclassified Cervid alphaherpesvirus 2 strain","NGS_4T",3824684
"MH698402.1",162076,1150,141,0.11271198,0.22746,"Human betaherpesvirus 6B strain GTEX-OXRO_icihv6b, complete genome",32604,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Roseolovirus","Human betaherpesvirus 6B","unclassified Human betaherpesvirus 6B subspecies/strain","unclassified Human betaherpesvirus 6B strain","NGS_4T",3824684
