"accession","reference_length","covered_bases","reads_aligned","mean_coverage","RPKMF","sequence_name","taxid","kingdom","phylum","class","order","family","genus","species","subspecies","strain","sample_ID","total_filtered_reads_in_sample"
"KY040274.1",192183,464,3,0.25947103,0.00100862,"Molluscum contagiosum virus subtype 2 isolate Madrid 2016_1, complete genome",10281,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Molluscipoxvirus","Molluscum contagiosum virus","Molluscum contagiosum virus subtype 2","Molluscum contagiosum virus subtype 2","QCMD1_Q1",15476661
"KY040275.1",188253,714,7,0.0702009,0.00240259,"Molluscum contagiosum virus subtype 1 isolate Madrid 2016_3, complete genome",10280,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Molluscipoxvirus","Molluscum contagiosum virus","Molluscum contagiosum virus subtype 1","Molluscum contagiosum virus subtype 1","QCMD1_Q1",15476661
"KY214434.1",3081,133,0,0.0075059705,0,"Porcine stool-associated circular virus/BEL/15V010 isolate 15V010, complete genome",2017724,"Viruses","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","unclassified Circoviridae genus","Porcine stool-associated circular virus/BEL/15V010","unclassified Porcine stool-associated circular virus/BEL/15V010 subspecies/strain","unclassified Porcine stool-associated circular virus/BEL/15V010 strain","QCMD1_Q1",15476661
"KY215944.1",135301,979,843,1.5043617,0.402577,"Bovine alphaherpesvirus 1 isolate 216 II, complete genome",10320,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Bovine alphaherpesvirus 1","unclassified Bovine alphaherpesvirus 1 subspecies/strain","unclassified Bovine alphaherpesvirus 1 strain","QCMD1_Q1",15476661
"KY490071.1",235397,11945,110,0.069182605,0.0301936,"Human betaherpesvirus 5 strain HANChild1, complete genome",10359,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Cytomegalovirus","Human betaherpesvirus 5","unclassified Human betaherpesvirus 5 subspecies/strain","unclassified Human betaherpesvirus 5 strain","QCMD1_Q1",15476661
"KY523072.1",6125,150,1,0.025104603,0.0105491,"Pepper vein yellows virus 5 isolate Spain-Almeria 2-2013, complete genome",1965355,"Viruses","Pisuviricota","Pisoniviricetes","Sobelivirales","Solemoviridae","Polerovirus","Pepper vein yellows virus 5","unclassified Pepper vein yellows virus 5 subspecies/strain","unclassified Pepper vein yellows virus 5 strain","QCMD1_Q1",15476661
"KY549446.1",137712,746,0,0.1831974,0,"Bovine alphaherpesvirus 5 strain ISO 97/45, complete genome",35244,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Bovine alphaherpesvirus 5","unclassified Bovine alphaherpesvirus 5 subspecies/strain","unclassified Bovine alphaherpesvirus 5 strain","QCMD1_Q1",15476661
"KY581736.1",4872,902,23,0.7276578,0.305031,"Gorilla bocaparvovirus 2 isolate GBOV2/GAB1, partial genome",1986196,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Bocaparvovirus","Primate bocaparvovirus 2","Gorilla bocaparvovirus 2","Gorilla bocaparvovirus 2","QCMD1_Q1",15476661
"KY628971.1",155462,863,29,0.04376996,0.012053,"Macacine alphaherpesvirus 1 isolate 12930, complete genome",10325,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Macacine alphaherpesvirus 1","unclassified Macacine alphaherpesvirus 1 subspecies/strain","unclassified Macacine alphaherpesvirus 1 strain","QCMD1_Q1",15476661
"KY965444.1",167212,145,0,0.00265171,0,"Common bottlenose dolphin gammaherpesvirus 1 strain Sarasota, complete genome",2022783,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Rhadinovirus","Common bottlenose dolphin gammaherpesvirus 1 strain Sarasota","unclassified Common bottlenose dolphin gammaherpesvirus 1 strain Sarasota subspecies/strain","unclassified Common bottlenose dolphin gammaherpesvirus 1 strain Sarasota strain","QCMD1_Q1",15476661
"L23427.1",5075,2844,39,1.1508629,0.496537,"Porcine parvovirus (NADL-2) DNA fragment encoding PT4 and PT40",10796,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Protoparvovirus","Ungulate protoparvovirus 1","Porcine parvovirus","Porcine parvovirus","QCMD1_Q1",15476661
"LC075584.1",144636,205,0,0.019289065,0,"Equid alphaherpesvirus 4 DNA, complete genome, strain: 01-10-1",10331,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Equid alphaherpesvirus 4","unclassified Equid alphaherpesvirus 4 subspecies/strain","unclassified Equid alphaherpesvirus 4 strain","QCMD1_Q1",15476661
"LK021688.1",7407,163,2,0.03899683,0.0174466,"Enterovirus A120 complete genome, strain MAD-2741-11",1435148,"Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Enterovirus","Enterovirus A","Enterovirus A120","Enterovirus A120","QCMD1_Q1",15476661
"LR027540.1",7398,858,11,0.22944261,0.0960729,"Coxsackievirus A7 isolate CV-A7|37183|TKM|2010 genome assembly, complete genome: monopartite",42787,"Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Enterovirus","Enterovirus A","Coxsackievirus A7","Coxsackievirus A7","QCMD1_Q1",15476661
"LT594108.1",151216,9298,13847,14.417116,5.91672,"Human herpesvirus 1 isolate 1319_2005 genome assembly, complete genome: monopartite",10298,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Human alphaherpesvirus 1","unclassified Human alphaherpesvirus 1 subspecies/strain","unclassified Human alphaherpesvirus 1 strain","QCMD1_Q1",15476661
"M20219.1",7937,281,150,2.693977,1.22112,"Bovine papillomavirus type 2, complete genome",2758382,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Deltapapillomavirus","Deltapapillomavirus 4","Bos taurus papillomavirus 2","Bos taurus papillomavirus 2","QCMD1_Q1",15476661
"M22820.1",4901,463,43,1.176384,0.5669,"Snyder-Theilen feline sarcoma virus genomic sequence, sequence",11780,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Gammaretrovirus","Snyder-Theilen feline sarcoma virus","unclassified Snyder-Theilen feline sarcoma virus subspecies/strain","unclassified Snyder-Theilen feline sarcoma virus strain","QCMD1_Q1",15476661
"M96687.1",12480,146,1,0.011759935,0.00517736,"Bovine viral diarrhea virus strain Osloss polyprotein gene, complete cds",229907,"Viruses","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Pestivirus","Pestivirus A","Bovine viral diarrhea virus 1-Osloss","Bovine viral diarrhea virus 1-Osloss","QCMD1_Q1",15476661
"M96751.1",12308,130,1,0.010692548,0.00524971,"Bovine viral diarrhea virus 1-SD1 polyprotein gene, complete cds",31656,"Viruses","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Pestivirus","Pestivirus A","Bovine viral diarrhea virus 1-SD1","Bovine viral diarrhea virus 1-SD1","QCMD1_Q1",15476661
"MF098862.1",1467,161,3,0.3166287,0.132134,"Influenza A virus (A/swine/Mallarauco/VN1401-988/2015(H1N2)) segment 6 neuraminidase (NA) gene, complete cds",1987452,"Viruses","Negarnaviricota","Insthoviricetes","Articulavirales","Orthomyxoviridae","Alphainfluenzavirus","Influenza A virus","Influenza A virus (A/swine/Mallarauco/VN1401-988/2015(H1N2))","Influenza A virus (A/swine/Mallarauco/VN1401-988/2015(H1N2))","QCMD1_Q1",15476661
"MF116344.1",2341,151,3,0.20447284,0.0828023,"Influenza A virus (A/duck/China/E26/2012(H5N1)) segment 1 polymerase PB2 (PB2) gene, complete cds",2002796,"Viruses","Negarnaviricota","Insthoviricetes","Articulavirales","Orthomyxoviridae","Alphainfluenzavirus","Influenza A virus","Influenza A virus (A/duck/China/E26/2012(H5N1))","Influenza A virus (A/duck/China/E26/2012(H5N1))","QCMD1_Q1",15476661
"MF198460.1",35158,117,0,0.0033420932,0,"Rhesus adenovirus 66, complete genome",2064742,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Rhesus adenovirus 66","unclassified Rhesus adenovirus 66 subspecies/strain","unclassified Rhesus adenovirus 66 strain","QCMD1_Q1",15476661
"MF327535.1",7676,116,0,0.7102046,0,"Ailuropoda melanoleuca papillomavirus 1 strain gpam001, complete genome",2016454,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Omegapapillomavirus","Omegapapillomavirus 1","Ailuropoda melanoleuca papillomavirus 1","Ailuropoda melanoleuca papillomavirus 1","QCMD1_Q1",15476661
"MF694106.1",2233,130,1,0.044167068,0.0289357,"Influenza A virus (A/black-headed gull/Netherlands/1/2016(H16N3)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds",2028508,"Viruses","Negarnaviricota","Insthoviricetes","Articulavirales","Orthomyxoviridae","Alphainfluenzavirus","Influenza A virus","Influenza A virus (A/black-headed gull/Netherlands/1/2016(H16N3))","Influenza A virus (A/black-headed gull/Netherlands/1/2016(H16N3))","QCMD1_Q1",15476661
"MG212485.1",7395,924,33,0.6552105,0.288336,"Enterovirus A isolate 13688, complete genome",138948,"Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Enterovirus","Enterovirus A","unclassified Enterovirus A subspecies/strain","unclassified Enterovirus A strain","QCMD1_Q1",15476661
"MG280559.1",2316,322,3,1.2253001,0.0836961,"Influenza A virus (A/common goldeneye/Wisconsin/16OS4144/2016(H10N7)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds",2050479,"Viruses","Negarnaviricota","Insthoviricetes","Articulavirales","Orthomyxoviridae","Alphainfluenzavirus","Influenza A virus","Influenza A virus (A/common goldeneye/Wisconsin/16OS4144/2016(H10N7))","Influenza A virus (A/common goldeneye/Wisconsin/16OS4144/2016(H10N7))","QCMD1_Q1",15476661
"MG543471.1",3999,1493,14,0.5154586,0.226204,"Porcine parvovirus 7 isolate GX49, complete genome",1820046,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Chaphamaparvovirus","Ungulate chaphamaparvovirus 1","Porcine parvovirus 7","Porcine parvovirus 7","QCMD1_Q1",15476661
"MG712775.1",44454,131,1,0.44826654,0.00145349,"Fowl adenovirus 8b isolate SD1356, complete genome",586029,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Aviadenovirus","Fowl aviadenovirus E","Fowl adenovirus 8b","Fowl adenovirus 8b","QCMD1_Q1",15476661
"MG972981.1",5759,1007,2496,57.723125,28.004,"Ungulate copiparvovirus 1 strain QQHE16, complete genome",1511889,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Copiparvovirus","Ungulate copiparvovirus 1","unclassified Ungulate copiparvovirus 1 subspecies/strain","unclassified Ungulate copiparvovirus 1 strain","QCMD1_Q1",15476661
"MH036942.1",138199,1305,32,0.5652993,0.0149612,"Cervid alphaherpesvirus 1 strain Anlier, complete genome",79891,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Cervid alphaherpesvirus 1","unclassified Cervid alphaherpesvirus 1 subspecies/strain","unclassified Cervid alphaherpesvirus 1 strain","QCMD1_Q1",15476661
"MH036943.1",142633,2026,2294,1.8845406,1.03919,"Cervid alphaherpesvirus 2 strain Norway, complete genome",365327,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Cervid alphaherpesvirus 2","unclassified Cervid alphaherpesvirus 2 subspecies/strain","unclassified Cervid alphaherpesvirus 2 strain","QCMD1_Q1",15476661
"MH698402.1",162076,3940,715,0.67820483,0.285043,"Human betaherpesvirus 6B strain GTEX-OXRO_icihv6b, complete genome",32604,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Roseolovirus","Human betaherpesvirus 6B","unclassified Human betaherpesvirus 6B subspecies/strain","unclassified Human betaherpesvirus 6B strain","QCMD1_Q1",15476661
"MN205539.1",137429,710,1319,1.1589464,0.620139,"UNVERIFIED: Human gammaherpesvirus 8 strain BCBL-1, complete genome",37296,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Rhadinovirus","Human gammaherpesvirus 8","unclassified Human gammaherpesvirus 8 subspecies/strain","unclassified Human gammaherpesvirus 8 strain","QCMD1_Q1",15476661
"MN240300.1",210797,5002,29,0.14429829,0.00888907,"Alaskapox virus isolate Alaska_2015, complete genome",2602439,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Alaskapox virus","unclassified Alaskapox virus subspecies/strain","unclassified Alaskapox virus strain","QCMD1_Q1",15476661
"MN244297.1",221153,29500,443,0.31595045,0.12943,"Akhmeta virus strain A39, complete genome",2200830,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Akhmeta virus","unclassified Akhmeta virus subspecies/strain","unclassified Akhmeta virus strain","QCMD1_Q1",15476661
"NC_001664.4",159378,1086,439,0.36425754,0.177975,"Human betaherpesvirus 6A, variant A DNA, complete virion genome, isolate U1102",32603,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Roseolovirus","Human betaherpesvirus 6A","unclassified Human betaherpesvirus 6A subspecies/strain","unclassified Human betaherpesvirus 6A strain","QCMD1_Q1",15476661
"NC_001716.2",153080,2453,98,0.06490551,0.0413647,"Human herpesvirus 7, complete genome",10372,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Roseolovirus","Human betaherpesvirus 7","unclassified Human betaherpesvirus 7 subspecies/strain","unclassified Human betaherpesvirus 7 strain","QCMD1_Q1",15476661
"NC_001987.1",108409,377,25,0.052097287,0.0149004,"Ateline herpesvirus 3 complete genome",85618,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Rhadinovirus","Ateline gammaherpesvirus 3","unclassified Ateline gammaherpesvirus 3 subspecies/strain","unclassified Ateline gammaherpesvirus 3 strain","QCMD1_Q1",15476661
"NC_002665.1",108873,1545,832,1.1138674,0.493771,"Bovine herpesvirus 4 long unique region, complete sequence",10385,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Rhadinovirus","Bovine gammaherpesvirus 4","unclassified Bovine gammaherpesvirus 4 subspecies/strain","unclassified Bovine gammaherpesvirus 4 strain","QCMD1_Q1",15476661
"NC_006151.1",143461,761,20,0.20869996,0.0090078,"Suid herpesvirus 1, complete genome",10345,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Suid alphaherpesvirus 1","unclassified Suid alphaherpesvirus 1 subspecies/strain","unclassified Suid alphaherpesvirus 1 strain","QCMD1_Q1",15476661
"NC_006560.1",150715,1865,10,0.2143194,0.00428713,"Cercopithecine herpesvirus 2, complete genome",10317,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Cercopithecine alphaherpesvirus 2","unclassified Cercopithecine alphaherpesvirus 2 subspecies/strain","unclassified Cercopithecine alphaherpesvirus 2 strain","QCMD1_Q1",15476661
"NC_007653.1",156487,1868,69,0.1205025,0.0284901,"Papiine herpesvirus 2, complete genome",340907,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Papiine alphaherpesvirus 2","unclassified Papiine alphaherpesvirus 2 subspecies/strain","unclassified Papiine alphaherpesvirus 2 strain","QCMD1_Q1",15476661
"NC_009334.1",172764,707,177,0.26590544,0.0661977,"Human herpesvirus 4, complete genome",12509,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Lymphocryptovirus","Human gammaherpesvirus 4","Human herpesvirus 4 type 2","Human herpesvirus 4 type 2","QCMD1_Q1",15476661
"NC_012783.2",226205,154,1,0.016566765,0.000285641,"Cercopithecine herpesvirus 5 strain 2715, complete genome",50292,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Cytomegalovirus","Cercopithecine betaherpesvirus 5","unclassified Cercopithecine betaherpesvirus 5 subspecies/strain","unclassified Cercopithecine betaherpesvirus 5 strain","QCMD1_Q1",15476661
"NC_014567.1",156742,719,0,0.09479412,0,"Saimiriine herpesvirus 1, complete genome",10353,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Saimiriine alphaherpesvirus 1","unclassified Saimiriine alphaherpesvirus 1 subspecies/strain","unclassified Saimiriine alphaherpesvirus 1 strain","QCMD1_Q1",15476661
"NC_016447.1",219474,135,4,0.038395252,0.00117761,"Aotine herpesvirus 1 strain S34E, complete genome",50290,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Cytomegalovirus","Aotine betaherpesvirus 1","unclassified Aotine betaherpesvirus 1 subspecies/strain","unclassified Aotine betaherpesvirus 1 strain","QCMD1_Q1",15476661
"NC_016448.1",196691,194,0,0.003414046,0,"Saimiriine herpesvirus 4 strain SqSHV, complete genome",1535247,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Cytomegalovirus","Saimiriine betaherpesvirus 4","unclassified Saimiriine betaherpesvirus 4 subspecies/strain","unclassified Saimiriine betaherpesvirus 4 strain","QCMD1_Q1",15476661
"NC_023677.1",153158,57961,9130,12.917057,3.85171,"Chimpanzee alpha-1 herpesvirus strain 105640, complete genome",332937,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Panine alphaherpesvirus 3","Chimpanzee herpesvirus strain 105640","Chimpanzee herpesvirus strain 105640","QCMD1_Q1",15476661
"NC_024771.1",151601,312,127,0.11187777,0.0541283,"Equid herpesvirus 3 strain AR/2007/C3A, complete genome",80341,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Equid alphaherpesvirus 3","unclassified Equid alphaherpesvirus 3 subspecies/strain","unclassified Equid alphaherpesvirus 3 strain","QCMD1_Q1",15476661
"NC_029311.1",124049,305,0,0.004761943,0,"Leporid herpesvirus 4 isolate LHV4012612, complete genome",481315,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Leporid alphaherpesvirus 4","unclassified Leporid alphaherpesvirus 4 subspecies/strain","unclassified Leporid alphaherpesvirus 4 strain","QCMD1_Q1",15476661
"U31790.1",7184,300,2,0.042649984,0.0179881,"Human papillomavirus type 50, complete genome",40539,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Gammapapillomavirus","Gammapapillomavirus 3","Human papillomavirus type 50","Human papillomavirus type 50","QCMD1_Q1",15476661
"U63479.1",12247,1928,17,0.20302555,0.0896896,"Bovine viral diarrhea virus 1-CP7 polyprotein gene, complete cds",268305,"Viruses","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Pestivirus","Pestivirus A","Bovine viral diarrhea virus 1-CP7","Bovine viral diarrhea virus 1-CP7","QCMD1_Q1",15476661
